"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Referee","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","Season","Competition","Country","Year"
"SC2",2024-10-26,"Stenhousemuir","Kelty Hearts",2,1,"H",1,0,"H","G Calder",14,6,5,5,13,14,13,6,3,3,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-10-26,"Annan Athletic","Queen of Sth",1,0,"H",0,0,"D","A Grieve",6,12,2,4,16,16,5,5,4,3,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-11-02,"Dumbarton","Cove Rangers",0,3,"A",0,0,"D","G Calder",10,6,4,3,8,7,9,1,1,0,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-11-02,"Alloa","Annan Athletic",5,0,"H",3,0,"H","G Irvine",10,9,8,2,7,10,7,2,1,3,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-11-02,"Arbroath","Stenhousemuir",1,0,"H",1,0,"H","G Grainger",11,9,4,1,10,12,6,6,0,4,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-11-02,"Inverness C","Kelty Hearts",1,1,"D",1,1,"D","R Lee",9,8,5,3,11,7,8,6,2,0,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-11-02,"Queen of Sth","Montrose",1,0,"H",1,0,"H","C Napier",NA,NA,NA,NA,NA,NA,NA,NA,3,2,0,2,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-11-09,"Annan Athletic","Stenhousemuir",1,1,"D",1,1,"D","S Murdoch",9,11,4,3,5,13,2,3,0,1,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-11-09,"Cove Rangers","Inverness C",1,2,"A",1,1,"D","E Anderson",5,12,3,6,13,11,6,2,1,0,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-11-09,"Kelty Hearts","Dumbarton",2,0,"H",0,0,"D","A Shepherd",15,9,4,3,6,9,10,5,0,0,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-11-09,"Montrose","Arbroath",1,1,"D",1,0,"H","S Luke",15,23,8,8,12,9,8,4,3,1,1,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-11-09,"Queen of Sth","Alloa",1,1,"D",0,0,"D","D McFarlane",10,13,5,5,6,14,5,4,1,3,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-11-16,"Annan Athletic","Kelty Hearts",0,2,"A",0,2,"A","L Wilson",9,7,1,4,7,15,4,1,0,4,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-11-16,"Arbroath","Cove Rangers",2,1,"H",2,1,"H","R Lee",7,10,5,3,9,8,9,3,3,3,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-11-16,"Dumbarton","Queen of Sth",2,1,"H",0,0,"D","S Kirkland",16,4,5,3,11,13,9,7,3,5,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-11-16,"Inverness C","Alloa",1,0,"H",0,0,"D","C Whyte",10,5,5,2,11,11,5,2,3,2,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-11-16,"Stenhousemuir","Montrose",1,0,"H",0,0,"D","G Calder",12,6,4,3,9,9,4,5,0,1,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-11-23,"Montrose","Annan Athletic",2,1,"H",1,1,"D","G Soutar",6,8,3,2,15,5,5,3,1,1,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-12-03,"Alloa","Dumbarton",2,2,"D",1,1,"D","A Grieve",6,9,6,6,13,14,4,2,3,3,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-12-03,"Cove Rangers","Stenhousemuir",0,3,"A",0,2,"A","D McFarlane",9,13,4,9,7,12,0,6,1,1,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-12-07,"Annan Athletic","Cove Rangers",1,1,"D",0,1,"A","A Grieve",5,11,5,5,10,17,5,6,1,1,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-12-07,"Kelty Hearts","Alloa",0,2,"A",0,1,"A","P Stuart",6,9,0,5,9,3,7,1,3,3,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-12-07,"Montrose","Inverness C",2,3,"A",2,0,"H","L Wilson",3,19,2,13,11,9,3,10,3,0,1,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-12-07,"Stenhousemuir","Dumbarton",4,0,"H",2,0,"H","C Napier",11,4,7,2,3,13,7,2,1,3,0,1,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-12-07,"Arbroath","Queen of Sth",2,1,"H",0,0,"D","C Whyte",12,5,6,2,14,13,6,0,2,1,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-12-14,"Alloa","Montrose",1,2,"A",0,0,"D","S Luke",8,5,4,3,13,12,5,1,4,1,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-12-14,"Cove Rangers","Kelty Hearts",0,0,"D",0,0,"D","I Snedden",7,8,3,1,14,6,4,5,2,1,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-12-14,"Dumbarton","Annan Athletic",1,5,"A",1,2,"A","D McFarlane",15,15,5,9,11,8,7,5,1,2,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-12-14,"Inverness C","Arbroath",0,2,"A",0,0,"D","C Steven",8,7,0,4,10,14,6,5,1,1,1,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-12-14,"Queen of Sth","Stenhousemuir",2,1,"H",1,0,"H","D Williams",12,8,3,5,8,18,2,5,2,5,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-12-17,"Kelty Hearts","Arbroath",3,2,"H",1,1,"D","D Williams",8,7,5,5,10,10,9,4,1,1,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-12-21,"Annan Athletic","Arbroath",0,4,"A",0,3,"A","R Lee",3,11,1,6,8,7,6,6,1,1,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-12-21,"Cove Rangers","Alloa",2,0,"H",1,0,"H","C Napier",7,10,4,4,7,7,2,8,1,1,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-12-21,"Kelty Hearts","Queen of Sth",2,0,"H",0,0,"D","G Soutar",10,5,7,2,10,14,2,4,2,0,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-12-21,"Montrose","Dumbarton",1,2,"A",0,1,"A","S Kirkland",7,7,5,2,12,5,4,3,4,1,1,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-12-21,"Stenhousemuir","Inverness C",0,1,"A",0,0,"D","G Grainger",6,18,4,9,15,7,1,8,1,1,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-12-28,"Alloa","Stenhousemuir",1,3,"A",0,1,"A","G Duncan",6,9,2,7,12,7,6,4,1,0,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-12-28,"Arbroath","Montrose",3,0,"H",1,0,"H","G Grainger",6,9,3,2,12,12,5,6,2,1,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-12-28,"Dumbarton","Kelty Hearts",2,0,"H",0,0,"D","C Graham",5,4,4,0,4,9,5,0,2,2,0,1,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-12-28,"Inverness C","Cove Rangers",1,4,"A",1,2,"A","I Snedden",10,12,5,9,11,9,6,6,1,1,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC2",2024-12-28,"Queen of Sth","Annan Athletic",1,1,"D",1,0,"H","C Napier",8,8,2,2,11,9,4,4,1,3,0,0,"2024/25","Scotland League 1","Scotland",2024
"SC3",2022-01-02,"Elgin","Forfar",1,0,"H",0,0,"D","D McFarlane",14,8,4,1,9,19,4,1,3,5,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-01-02,"Stenhousemuir","Stirling",1,2,"A",1,0,"H","C Scott",5,11,5,4,15,11,3,3,4,3,1,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-01-02,"Stranraer","Annan Athletic",1,1,"D",1,0,"H","S Luke",9,9,4,2,10,15,2,8,3,5,0,2,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-01-07,"Edinburgh City","Elgin",2,2,"D",1,1,"D","D Williams",12,14,5,4,4,10,1,2,0,3,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-01-08,"Stirling","Kelty Hearts",0,3,"A",0,1,"A","C Graham",6,11,3,7,10,14,2,4,2,0,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-01-08,"Albion Rvs","Stenhousemuir",1,2,"A",1,1,"D","E Anderson",6,13,2,5,9,12,4,3,0,1,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-01-08,"Cowdenbeath","Annan Athletic",1,3,"A",1,2,"A","L Wilson",13,14,3,6,13,10,7,2,4,3,1,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-01-08,"Forfar","Stranraer",3,2,"H",1,1,"D","L Watson",11,13,4,4,12,8,9,8,2,2,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-01-15,"Annan Athletic","Forfar",2,2,"D",1,2,"A","S Kirkland",7,15,2,7,7,13,1,9,1,1,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-01-15,"Elgin","Albion Rvs",1,1,"D",1,1,"D","G Calder",14,3,5,3,13,9,6,2,1,1,0,1,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-01-15,"Kelty Hearts","Edinburgh City",2,2,"D",1,0,"H","S Luke",8,11,3,4,11,10,3,4,3,2,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-01-15,"Stenhousemuir","Cowdenbeath",0,2,"A",0,0,"D","M Roncone",13,12,2,6,10,10,10,7,3,2,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-01-15,"Stranraer","Stirling",3,3,"D",1,1,"D","C Fordyce",14,10,8,4,9,12,5,3,3,1,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-01-22,"Cowdenbeath","Stranraer",0,1,"A",0,0,"D","D McFarlane",4,7,2,4,15,11,4,5,2,2,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-01-25,"Elgin","Kelty Hearts",2,0,"H",1,0,"H","D McFarlane",6,6,4,3,14,10,2,6,3,4,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-01-29,"Albion Rvs","Cowdenbeath",0,1,"A",0,1,"A","C Scott",5,5,4,3,11,18,8,1,5,2,0,1,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-01-29,"Kelty Hearts","Stranraer",3,2,"H",2,0,"H","B Cook",4,10,4,4,12,10,3,9,1,1,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-01-29,"Stenhousemuir","Elgin",2,1,"H",2,1,"H","I Snedden",13,9,8,5,9,15,4,6,0,2,1,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-01-29,"Annan Athletic","Stirling",0,0,"D",0,0,"D","S Reid",5,12,3,6,8,12,4,3,1,0,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-01-31,"Forfar","Edinburgh City",2,3,"A",0,2,"A","G Beaton",11,11,6,8,12,7,8,3,2,3,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-02-05,"Annan Athletic","Stenhousemuir",0,2,"A",0,1,"A","R Hardie",11,6,4,2,14,13,10,5,3,2,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-02-05,"Forfar","Albion Rvs",2,0,"H",1,0,"H","S Reid",4,9,2,4,13,11,7,7,0,0,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-02-05,"Kelty Hearts","Elgin",4,0,"H",2,0,"H","G Irvine",12,4,7,1,10,8,5,4,0,3,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-02-05,"Stranraer","Edinburgh City",0,2,"A",0,1,"A","G Grainger",12,4,4,2,6,11,4,4,1,1,1,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-02-11,"Edinburgh City","Stirling",1,0,"H",0,0,"D","S Luke",8,12,4,5,8,12,6,6,3,5,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-02-12,"Elgin","Stranraer",1,2,"A",0,1,"A","D Williams",12,9,8,4,9,10,2,5,3,2,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-02-15,"Edinburgh City","Albion Rvs",1,2,"A",0,0,"D","M MacDermid",9,8,3,6,12,5,3,5,1,0,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-02-15,"Elgin","Annan Athletic",0,2,"A",0,2,"A","G Beaton",17,7,3,4,12,14,5,0,3,0,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-02-15,"Stirling","Forfar",1,1,"D",0,1,"A","S Lambie",14,8,6,2,6,10,5,4,2,2,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-02-19,"Annan Athletic","Edinburgh City",2,1,"H",0,0,"D","B Cook",14,10,6,4,10,10,3,8,0,2,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-02-19,"Cowdenbeath","Elgin",2,0,"H",1,0,"H","I Snedden",7,9,5,4,18,12,3,5,2,2,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-02-19,"Forfar","Kelty Hearts",1,0,"H",0,0,"D","A Newlands",5,16,2,2,10,10,7,3,2,1,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-02-19,"Stranraer","Stenhousemuir",1,1,"D",1,0,"H","S Reid",7,9,3,3,12,10,5,2,2,1,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-02-22,"Kelty Hearts","Cowdenbeath",1,0,"H",0,0,"D","S Kirkland",12,1,4,0,6,7,15,0,1,4,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-02-25,"Edinburgh City","Cowdenbeath",1,0,"H",1,0,"H","C Graham",6,9,1,5,9,10,1,2,3,3,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-02-26,"Elgin","Stirling",3,1,"H",2,0,"H","S Luke",19,4,8,2,11,9,4,3,2,2,0,1,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-02-26,"Kelty Hearts","Annan Athletic",3,1,"H",2,0,"H","R Hardie",8,8,4,2,14,10,4,1,2,4,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-02-26,"Stenhousemuir","Forfar",2,0,"H",1,0,"H","M Roncone",9,6,4,1,11,10,6,8,1,4,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-02-26,"Stranraer","Albion Rvs",0,0,"D",0,0,"D","L Wilson",3,7,1,3,9,15,2,0,0,2,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-02,"Albion Rvs","Annan Athletic",1,4,"A",0,1,"A","C Graham",12,12,5,6,7,13,4,5,1,2,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-02,"Edinburgh City","Stenhousemuir",1,1,"D",1,1,"D","G Calder",12,15,6,5,9,8,5,7,0,1,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-05,"Albion Rvs","Edinburgh City",0,1,"A",0,0,"D","A Newlands",11,7,3,1,9,7,6,6,1,0,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-05,"Annan Athletic","Stranraer",4,1,"H",3,1,"H","C Fordyce",13,9,7,5,9,10,4,4,1,3,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-05,"Cowdenbeath","Kelty Hearts",0,1,"A",0,1,"A","P Stuart",10,6,2,2,11,16,5,4,3,5,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-05,"Forfar","Elgin",0,0,"D",0,0,"D","D Graves",7,8,3,2,15,9,6,4,3,0,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-05,"Stirling","Stenhousemuir",0,1,"A",0,0,"D","C Scott",4,10,1,7,12,7,6,4,0,0,1,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-08,"Stenhousemuir","Kelty Hearts",0,1,"A",0,0,"D","G Grainger",4,14,1,6,3,2,3,9,0,1,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-08,"Stirling","Cowdenbeath",2,1,"H",1,0,"H","D Williams",8,5,3,4,13,12,4,2,0,2,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-12,"Annan Athletic","Elgin",2,1,"H",0,0,"D","A Newlands",9,3,3,1,NA,NA,7,5,0,3,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-12,"Forfar","Stirling",0,1,"A",0,1,"A","C Fordyce",8,6,4,2,11,8,3,4,2,0,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-12,"Kelty Hearts","Albion Rvs",3,1,"H",2,0,"H","D Williams",9,12,5,7,8,7,2,5,2,1,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-12,"Stenhousemuir","Edinburgh City",0,0,"D",0,0,"D","S Luke",24,5,6,2,5,4,4,2,1,1,0,1,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-12,"Stranraer","Cowdenbeath",3,0,"H",2,0,"H","L Watson",9,4,6,0,6,8,14,2,0,2,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-15,"Cowdenbeath","Forfar",1,2,"A",1,1,"D","G Beaton",4,8,1,2,14,9,4,6,3,1,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-16,"Albion Rvs","Kelty Hearts",0,0,"D",0,0,"D","L Wilson",13,9,3,4,11,9,3,5,0,1,0,1,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-18,"Edinburgh City","Stranraer",1,2,"A",0,2,"A","D Williams",9,14,4,5,7,7,3,10,2,0,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-19,"Albion Rvs","Forfar",0,0,"D",0,0,"D","M Roncone",13,8,3,3,9,12,8,7,2,1,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-19,"Cowdenbeath","Stenhousemuir",1,1,"D",0,0,"D","B Cook",11,7,6,2,11,14,6,2,4,1,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-19,"Elgin","Kelty Hearts",0,0,"D",0,0,"D","C Scott",4,12,2,5,12,11,1,6,1,0,1,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-19,"Stirling","Annan Athletic",0,3,"A",0,1,"A","C Graham",7,10,1,6,8,9,7,5,0,0,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-22,"Stirling","Albion Rvs",0,1,"A",0,0,"D","G Soutar",7,7,2,3,10,12,5,5,1,2,1,1,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-26,"Annan Athletic","Albion Rvs",2,4,"A",1,2,"A","S Kirkland",10,11,4,8,11,10,4,4,0,0,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-26,"Elgin","Edinburgh City",2,0,"H",2,0,"H","R Hardie",12,3,3,0,9,10,6,2,1,3,0,2,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-26,"Forfar","Cowdenbeath",1,1,"D",0,1,"A","P Stuart",9,7,1,1,14,9,7,4,1,2,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-26,"Kelty Hearts","Stenhousemuir",1,0,"H",0,0,"D","C Graham",10,5,6,3,7,9,7,3,2,3,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-03-26,"Stirling","Stranraer",1,0,"H",0,0,"D","L Wilson",8,11,3,1,9,8,2,5,3,0,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-04-01,"Edinburgh City","Kelty Hearts",1,1,"D",0,0,"D","M MacDermid",11,14,5,4,8,13,6,5,1,1,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-04-02,"Albion Rvs","Elgin",0,0,"D",0,0,"D","G Beaton",4,6,1,2,13,7,0,5,1,2,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-04-02,"Cowdenbeath","Stirling",0,0,"D",0,0,"D","G Calder",3,6,1,2,8,12,4,5,1,2,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-04-02,"Stenhousemuir","Annan Athletic",0,1,"A",0,1,"A","D McFarlane",19,4,5,3,11,12,12,1,1,3,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-04-02,"Stranraer","Forfar",0,2,"A",0,0,"D","I Snedden",4,9,0,3,9,14,2,8,3,1,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-04-09,"Albion Rvs","Stranraer",0,5,"A",0,1,"A","D Graves",5,15,1,8,12,10,4,3,9,2,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-04-09,"Annan Athletic","Cowdenbeath",2,3,"A",1,2,"A","A Newlands",12,10,7,5,14,12,5,5,2,3,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-04-09,"Edinburgh City","Forfar",2,0,"H",1,0,"H","G Soutar",6,16,2,6,8,12,1,10,0,0,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-04-09,"Elgin","Stenhousemuir",0,2,"A",0,1,"A","S Reid",8,7,3,4,14,5,6,3,2,2,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-04-09,"Kelty Hearts","Stirling",1,1,"D",1,1,"D","B Cook",5,7,2,3,10,8,3,6,3,1,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-04-16,"Cowdenbeath","Edinburgh City",0,0,"D",0,0,"D","P Stuart",10,8,0,2,15,9,5,4,3,2,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-04-16,"Forfar","Annan Athletic",5,1,"H",5,0,"H","C Fordyce",18,8,8,4,13,12,4,2,1,2,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-04-16,"Stenhousemuir","Albion Rvs",4,1,"H",4,1,"H","B Cook",15,6,5,4,14,8,7,1,1,3,0,1,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-04-16,"Stirling","Elgin",0,2,"A",0,0,"D","M MacDermid",9,5,4,3,13,18,2,3,1,2,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-04-16,"Stranraer","Kelty Hearts",0,3,"A",0,0,"D","D Williams",12,10,1,6,4,14,3,4,1,2,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-04-22,"Edinburgh City","Annan Athletic",2,1,"H",2,1,"H","L Wilson",15,6,5,2,7,9,8,2,1,0,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-04-23,"Albion Rvs","Stirling",1,1,"D",0,1,"A","S Kirkland",6,10,3,4,6,9,5,3,1,3,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-04-23,"Elgin","Cowdenbeath",1,4,"A",0,0,"D","C Fordyce",11,10,4,5,12,6,6,6,1,0,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-04-23,"Kelty Hearts","Forfar",1,1,"D",1,0,"H","C Scott",7,6,5,4,9,11,7,2,0,2,0,1,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-04-23,"Stenhousemuir","Stranraer",1,3,"A",0,2,"A","D McFarlane",11,9,4,5,15,11,2,4,4,4,1,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-04-30,"Annan Athletic","Kelty Hearts",1,2,"A",1,2,"A","B Cook",2,9,0,5,8,13,4,3,1,1,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-04-30,"Cowdenbeath","Albion Rvs",0,1,"A",0,0,"D","A Newlands",2,7,0,4,11,5,7,3,3,1,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-04-30,"Forfar","Stenhousemuir",0,0,"D",0,0,"D","S Reid",16,7,4,3,7,12,7,3,0,1,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-04-30,"Stirling","Edinburgh City",5,0,"H",4,0,"H","G Beaton",12,5,8,0,10,3,3,2,0,1,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-04-30,"Stranraer","Elgin",2,0,"H",0,0,"D","C Scott",16,9,9,3,5,20,5,5,1,3,0,0,"2021/22","Scotland League Two","Scotland",2022
"SC3",2022-07-30,"Bonnyrigg Rose","Forfar",2,0,"H",0,0,"D","A Newlands",12,4,6,0,8,10,7,6,2,0,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-07-30,"Dumbarton","Stirling",2,0,"H",2,0,"H","D Williams",8,8,4,3,13,8,3,3,6,3,0,1,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-07-30,"Elgin","East Fife",1,3,"A",0,2,"A","I Snedden",14,7,4,3,11,12,3,3,1,0,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-07-30,"Stenhousemuir","Albion Rvs",1,0,"H",1,0,"H","D McFarlane",12,10,5,2,16,15,2,5,4,3,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-07-30,"Stranraer","Annan Athletic",1,0,"H",1,0,"H","R Hardie",10,8,5,3,18,10,4,5,3,1,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-08-06,"Albion Rvs","Dumbarton",1,2,"A",1,1,"D","S Kirkland",8,13,4,7,9,16,2,2,2,4,1,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-08-06,"Annan Athletic","Stenhousemuir",2,1,"H",1,0,"H","C Fordyce",15,11,9,2,15,11,5,6,3,2,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-08-06,"East Fife","Bonnyrigg Rose",0,3,"A",0,2,"A","A Grieve",5,6,2,4,15,10,0,2,0,2,0,1,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-08-06,"Forfar","Stranraer",2,0,"H",0,0,"D","S Lambie",11,8,7,4,18,4,9,5,1,1,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-08-06,"Stirling","Elgin",2,2,"D",0,2,"A","S Luke",10,8,6,3,14,12,4,4,1,1,0,1,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-08-13,"Albion Rvs","East Fife",0,1,"A",0,0,"D","C Scott",13,9,6,2,5,14,5,4,1,2,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-08-13,"Dumbarton","Annan Athletic",4,0,"H",2,0,"H","B Cook",11,16,7,5,13,11,2,12,3,3,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-08-13,"Forfar","Elgin",2,2,"D",1,1,"D","D Graves",20,2,10,2,9,15,10,1,4,1,0,2,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-08-13,"Stirling","Stenhousemuir",3,0,"H",1,0,"H","L Wilson",21,5,10,1,16,5,10,0,3,0,0,1,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-08-13,"Stranraer","Bonnyrigg Rose",2,2,"D",1,1,"D","S Kirkland",8,8,4,4,8,8,7,6,4,2,1,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-08-20,"Annan Athletic","Stirling",1,2,"A",1,0,"H","I Snedden",4,18,2,10,10,18,0,8,3,1,0,0,"2022/23","Scotland League Two","Scotland",2022
"SC3",2022-08-20,"Bonnyrigg Rose","Albion Rvs",0,2,"A",0,1,"A","S Luke",5,12,4,4,13,9,1,4,1,1,0,0,"2022/23","Scotland League Two","Scotland",2022
